id_correspondance,old_artisan_url,new_artisan_url,count_old,count_new,count_sum,,new actif
8668,edifice_conseils_fca,fca_gironde,697,302,999,,1
8669,FLAM_CO,flam_et_co,6,679,685,,0
8671,solabaie_-_econ_home,my_maison_connectee_by_econ_home,5,74,79,,0
8673,procedes_modernes_de_securite_-_concessionnaire_fichet,pms_-_procedes_modernes_de_securite_-_concessionnaire_fichet,64,,64,,0
8674,pms_-_procedes_modernes_de_securite_-_concessionnaire_fichet,procedes_modernes_de_securite_-_concessionnaire_fichet,,64,64,,0
8675,savoie_resine_menuiserie,srm_savoie_resine_menuiserie,104,1185,1289,,1
8676,renou,cheminees_renou,,227,227,,0
8677,lafon,marbrerie_lafon,,63,63,,1
8678,ambiance_flamme_sas,seguin_meaux,,167,167,,1
8679,p2f_-_le_plaisir_de_la_flamme,le_plaisir_de_la_flamme,1,256,257,,1
8682,nh_rhone_techno_renove_habitat,techno_renove_habitat,13,,13,,0
8683,techno_renove_habitat,technorenove_habitat,,453,453,,1
8684,costa_lucchini_habitat_-_isocomblre,costa_lucchini_habitat_-_isocomble,,376,376,,0
8685,costa_lucchini_habitat,costa_lucchini_habitat_-_energies,,,0,,0
8686,costa_lucchini_habitat_-_energies,costa_lucchini_habitat_-_poeles_et_cheminees,,284,284,,0
8687,leboucher_thomas,thomas_leboucher_-_cheminees_seguin_durtal,1,76,77,,0
8688,trouillet_yoann,trouillet_decors,1,85,86,,1
8690,seralu_plast,ser_alu_plast,2,78,80,,1
8697,piscine_concept_et_ambiance_bois,blootiful_ok,84,,84,,0
8698,blootiful_ok,blootiful,,41,41,,1
8702,profileo,profileo_menuiserie,2,1,3,,1
8703,ligne_d_o,mondial_piscine_ligne_d_o,5,2,7,,1
8704,rigaux_peinture,sarl_rigaux_peinture,44,208,252,,1
8705,concept_service_habitat,concept_service_habitat_verandas_extensions_et_pergolas,342,1298,1640,,1
8706,procedes_modernes_de_securite_-_concessionnaire_fichet,pms_fichet_-_serrurier_installateur_rhone_alpes,64,80,144,,0
8707,auvergne_espace_veranda_saint-pourcain-sur-sioule,auvergne_espace_veranda_allier,298,377,675,,1
8708,rp-energies,rp_energies,239,148,387,,1
8712,foyer_de_feu,les_foyers_de_feu,2,558,560,,1
8715,mjr_desgin,mjr_design,1,156,157,,1
8716,leboeuf-fillon,leboeuf_fillon,228,1908,2136,,1
8717,mt_realisation,mondial_piscine_-_mt_realisation,129,542,671,,0
8718,la_fenetre_nicoise,fenetrier_veka_la_fenetre_nicoise,20,259,279,,1
8719,menuiland,menuiland_|_fenetres_portes_en_pvc,21,3,24,,0
8720,menuiland_|_fenetres_portes_en_pvc,menuiland_fenetres_portes_en_pvc,3,43,46,,0
8721,my_maison_connectee_by_econ_home,solabaie_-_econ_home,74,5,79,,0
8722,janus_france,janus_industrie,273,1,274,,0
8723,art_et_fenetres_-_perpignan_-_ceret,art_et_fenetres_-_beroli,154,2,156,,0
8724,art_et_fenetres_-_beroli,art_et_fenetres_perpignan_-_ceret,2,3320,3322,,0
8725,cheminees_philippe_poeles_et_concept_cheminees,concept_cheminees,345,1,346,,0
8726,id_eau,id_eau_piscines_et_spas,14,397,411,,0
8727,piscine_et_spa_82,mmondial_piscine_by_piscine_et_spa_82,,,0,,0
8728,mmondial_piscine_by_piscine_et_spa_82,mondial_piscine_by_piscine_et_spa_82,,283,283,,1
8729,sagory_piscines_et_spas,nymfe_o,,,0,,0
8733,concept_cheminees,cheminees_philippe_poeles_et_concept_cheminees,1,345,346,,0
8734,bolitt_richard,ets_bolitt,15,619,634,,1
8737,paradis_piscine,paradis_piscine_-_ets_pineau,1,346,347,,0
8738,janus_industrie,janus_france,1,273,274,,1
8741,nymfe_o,nymfe_o_-_sagory_paysage,,567,567,,0
8744,id_eau_piscines_et_spas,frederic_extra_-_id_eau_piscines_et_spas,397,267,664,,0
8745,l.m_deco_-_bagnoles,l.m_deco_-_bagnolles,,24,24,,0
8748,solabaie_-_econ_home,my_maison_connectee,5,249,254,,0
8749,energy_go,energygo,,12964,12964,,1
8751,alpes_paysages,alpes_paysage,,354,354,,1
8753,alpes_paysage,alpes_paysages,354,,354,,0
8754,isol_r_ambares-et-lagrave,isol_r_-_solutions_isolation_-_ambares-et-lagrave,983,1,984,,0
8755,isol_r_angouleme,isol_r_-_solutions_isolation_-_angouleme,15,33,48,,0
8756,isol_r_eysines,isol_r_-_solutions_isolation_-_eysines,159,396,555,,0
8757,isol_r_libourne,isol_r_-_solutions_isolation_-_libourne,194,2,196,,0
8758,isol_r_perigueux,isol_r_-_solutions_isolation_-_perigueux,44,405,449,,0
8759,isol_r_saintes,isol_r_-_solutions_isolation_-_saintes,13,106,119,,0
8761,mb_constructions,mondial_piscine_royan_piscine_ideale,,,0,,0
8762,mondial_piscine_royan_piscine_ideale,olivier_simon_-_mondial_piscine_royan_piscine_ideale,,96,96,,0
8764,raison_home_-_vannes,raison_home_vannes,,25,25,,1
8765,home_garde_protection,home_garde_protection_-_cardinal_lemoine,1,10,11,,0
8766,alp_habitat,alp_habitat00,266,,266,,1
8767,alp_habitat_05,alp_habitat,70,266,336,,1
8768,interval_creation,renoval_by_interval_creation,131,336,467,,1
8770,ad_piscines,mondial_piscine_by_ad_piscines,617,,617,,0
8771,mondial_piscine_by_ad_piscines,mondial_piscine_reims_by_ad_piscines,,1,1,,1
8773,ralph_construction_bois_(andrieu),ralph_construction_bois,,16,16,,1
8774,menuiserie_e.g.i,menuiserie_egi,332,387,719,,0
8775,raison_home_dinan,raison_home_dinan_-_saint_malo_-_caulnes,,343,343,,0
8777,belles_piscines_et_spas_-_mondial_piscine,mondial_piscine_et_spa._coignieres,441,971,1412,,0
8780,cote_piscine_34_-_lumae,mondial_piscine_34_-_lumae,,117,117,,0
8781,mondial_piscine_uzes_lumae,mondial_piscine_30_-_uzes_lumae,541,904,1445,,0
8783,alain_rouffiac_et_fils_ets,rouffiac_et_fils_ets,1515,396,1911,,0
8784,eco_habitat,eco_habitat_agen,5668,2391,8059,,1
8785,meid,m.e.i.d_fenetres,,,0,,0
8786,m.e.i.d_fenetres_paris,m.e.i.d,26,,26,,0
8787,m.e.i.d_fenetres,m.e.i.d_fenetres_paris,,26,26,,0
8788,pms_fichet_-_serrurier_installateur_rhone_alpes,pms_securite,80,665,745,,1
8792,arti_deco,arti_d_co,47,52,99,,1
8794,cpm_peinture,c.p.m_peinture,75,194,269,,0
8795,atlantic_bourdeaux_eurl_installateur_qualifie,bourdeaux_plombier_chauffagiste_rge_toulouse,,,0,,0
8796,bourdeaux_plombier_chauffagiste_rge_toulouse,entreprise_bourdeaux,,2,2,,0
8797,travaux_immo,sarl_travaux_immo,72,212,284,,1
8801,marbrerie_tanguy_-_lanvollon,tanguy_artisan_de_la_flamme_-_lanvollon,2,495,497,,0
8802,marbrerie_tanguy_-_paimpol,tanguy_artisan_de_la_flamme_-_paimpol,1,86,87,,0
8803,ravalement_du_roy_-_applicateur_exclusif_vertikal,ravalement_du_roy_-_applicateur_exclusif_vertikalreg,2180,1496,3676,,0
8807,home_confort_et_technologies,home_confort_et_technologies_-_nimes,1925,477,2402,,0
8809,fmsa_-_mazen_ahmad_-_chambourcy,msa_-_seguin_duteriez_chambourcy,1,,1,,0
8810,msa_-_seguin_duteriez_chambourcy,fmsa_-_seguin_chambourcy,,19,19,,0
8811,fmsa_-_mazen_ahmad_-_coignieres,fmsa_-_seguin_coignieres,,29,29,,0
8812,muyl_entreprise,entreprise_muyl,68,1084,1152,,1
8814,entreprise_duchesne,entreprise_duchesne_-_escaliers,432,1040,1472,,0
8815,heolsol_lunasol,lunasol_france,18,,18,,0
8816,lunasol_france,lunasol,,51,51,,1
8817,alu_gouttieres_bisca,alu_gouttieres_bisca_dal_alu,77,373,450,,1
8819,jct_elect,jct_elect_-_m._tarte,40,2,42,,0
8821,jct_elect_-_m._tarte,jct_elect_-_mme._tarte,2,20,22,,0
8822,abdm,abdm_menuiseries,543,367,910,,1
8823,e.g.o.,electricite_generale_occitane_e.g.o,1,333,334,,0
8824,cheminees_renou,renou_-_cheminees_seguin_montargis,227,477,704,,0
8828,sure_electricite_generale,sure_electricite_generale_vienne,390,441,831,,1
8829,sure_-_electricite_generale_bron,sure_electricite_generale_bron,,59,59,,1
8834,tabacchi__p._s.a.r.l.,tabacchi_p._s.a.r.l.,,1,1,,0
8841,habitat_horizon,saint_bonnet_de_mure_brignais_vienne_chonas,121,1,122,,0
8842,saint_bonnet_de_mure_brignais_vienne_chonas,habitat_horizon_saint_bonnet_de_mure_brignais_vienne_chonas,1,90,91,,0
8843,soliris,soliris_ch,601,,601,,1
8844,soliris_sarl,soliris,,601,601,,1
8845,ebs_surelevation,yvan_sauzer,342,73,415,,1
8847,acces_creation_fermetures,acf_acces_creation_fermetures,309,714,1023,,1
8849,cuisines_raison_vitre_-_chateaubourg_-_janze,raison_home_vitre_-_chateaubourg_-_janze,5,215,220,,0
8850,plaisirs_d_o,plaisirs_d_o_-_mondial_piscine,2,585,587,,0
8851,cb_couverture,les_couvreurs_occitans_ariege,1,213,214,,1
8852,ape_sarl,ape_automatismes,5,519,524,,1
8853,goube_sarl,goube_electricite,228,1,229,,1
8854,ambiance_energies_-_sas_bill,ambiance_energies_specialiste_du_poele_a_granule,11,56,67,,1
8857,abilan,abilan_sarl,,55,55,,1
8858,etnair_52,etnair_energy_services_52,1,26,27,,1
8859,carrozza,pc_carrozza_|_plombier_chauffage_climatisation,,1,1,,0
8860,le_sommet_de_l_habitat_28_chartres,le_sommet_de_l_habitat_28_-_sarl,,116,116,,0
8866,3gr_habitat_bezier,3gr_habitat_beziers,153,157,310,,1
8867,jct_elect_-_mme._tarte,jct_elect_-_mme_tarte,20,340,360,,0
8868,insi_design_06,insidesign06,,47,47,,1
8869,valfard,lonapro,18,744,762,,1
8870,home_confort_sarl,confort_habitat_-_sarl_home_confort,,43,43,,0
8871,etablissements_michel_guignard,michelguignard,45,,45,,1
8872,michel_guignard,etablissements_michel_guignard,2,45,47,,1
8873,isol_eure_evreux,isol__eure,11,,11,,0
8874,isol__eure,isol_eure,,181,181,,1
8875,labourgade,labourgade_-old,72,,72,,0
8876,eurl_labourgade,labourgade,4,72,76,,1
8877,m.a_cuisine,m.a_cuisine_niort,78,109,187,,0
8878,jolivet_peintures_-_applicateur_exclusif_vertikal,jolivet_peinture_-_applicateur_exclusif_vertikal,1201,404,1605,,0
8880,paraxilo_-_paraxilocentre,paraxilocentre_bourges,16,37,53,,1
8881,iso_et_face,iso_et_face_le_teich_isolation_par_l_exterieur_ite_ravalement_de_facade,3067,1934,5001,,0
8882,d_equipements_techniques,equipements_techniques,,155,155,,0
8883,verand_innov_33,verand_innov_33_veranco_verandas_pergolas_bioclimatiques,1,199,200,,1
8884,decor_facades,decopierre,,5,5,,0
8885,batiments_peintures_isolations_facades,bpi_facades,,378,378,,1
8886,armor_genie_sarl_agtf,armor_genie_thermique_et_frigorifique_sarl,5,178,183,,1
8887,biocenose,biocenose_-_occisolis,193,208,401,,0
8888,evo_therm,evotherm,355,1164,1519,,1
8889,interiors_concepts,interiors-concepts_31,853,812,1665,,0
8890,menuiserie_bezault_simon,sarl_menuiserie_bezault_sarda,4,36,40,,0
8891,thomas_leboucher_-_cheminees_seguin_durtal,leboucher_thomas_-_cheminees_seguin_durtal,76,429,505,,0
8892,nant_artisans,nant_artisans_menuiserie_et_isolation,,151,151,,0
8894,sionneau_pere_et_fils,sionneau,1,5,6,,0
8895,electricite_dardenne,cyril_dardenne_electricite,,12,12,,1
8896,raison_home_toulouse,cuisines_raison,1263,10,1273,,0
8897,huc_climatisation,huc_climatisation_eurl,14,38,52,,1
8900,menuiseries_ganga,menuiserie_ganga,1,102,103,,1
8901,amadon_sas,amadon_sarl,9,4,13,,0
8902,ratouit_bruno_-_concept_d_o,concept_d_o_-_mondial_piscine,3,33,36,,0
8904,aixpert_menuiseries_-_fenetres_lorenove,aixpert_menuiseries_-fenetres_lorenove_-_aix_en_provence,893,414,1307,,0
8905,cuisines_raison,raison_home_toulouse,10,1263,1273,,1
8907,h_et_m_habitat,concept_habitat_normandie,,309,309,,1
8908,arnoldi_renovation_13_et_83,arnoldi_renovation_83,269,152,421,,1
8909,manchio,pil_poele_sas_flammes_de_provence,,14,14,,1
8910,e-baie-fermetures,e-baie_fermetures,3,409,412,,0
8911,cgc,cgc_sarl,52,5,57,,1
8912,habitat_horizon_saint_bonnet_de_mure_brignais_vienne_chonas,habitat_horizon_saint-bonnet-de-mure_brignais_chonas-l_amballan,90,915,1005,,0
8913,aquitaine_energies_services,picoty_aquitaine,4,276,280,,1
8914,air_pool,air_pool_mondial_piscine,6,37,43,,1
8915,enr_developpement,mj_energie_-_enr_developpement,,1,1,,0
8918,sylvestre_-_autour_du_feu,autour_du_feu_-_cheminees_seguin_angouleme,438,284,722,,0
8919,mauries_menuiseries-art_et_fenetres_toulouse,mauries_menuiseries_-_art_et_fenetres_toulouse,409,230,639,,0
8920,agb_renovatio,agb_renovation_montlouis-sur-loire,1,59,60,,0
8921,agrements_de_l_habitat,agrements_de_l_habitat_-_cheminees_seguin_romorantin,51,2,53,,0
8922,design_energie_-_cheminees_et_poeles,design_energie_-_cheminees_seguin_caen,180,538,718,,0
8923,fillonneau_vannes_-_auray,fillonneau_verandas_extensions_vannes_-_auray,263,299,562,,0
8924,fillonneau_saint-brevin_-_la_baule,fillonneau_verandas_extensions_saint-brevin_-_la_baule,368,496,864,,0
8925,fillonneau_fontenay_le_comte,fillonneau_verandas_extensions_fontenay_le_comte,266,560,826,,1
8926,fillonneau_niort,fillonneau_verandas_extensions_niort,148,110,258,,1
8927,fillonneau_royan_-_saintes,fillonneau_verandas_extensions_royan_-_saintes,43,95,138,,0
8928,fillonneau_la_rochelle,fillonneau_verandas_extensions_la_rochelle,71,108,179,,1
8929,fillonneau_nantes_-_coueron,fillonneau_verandas_extensions_nantes_-_coueron,209,250,459,,0
8930,fillonneau_tours,fillonneau_verandas_extensions_tours,268,197,465,,1
8931,fillonneau_rennes,fillonneau_verandas_extensions_rennes,249,97,346,,0
8932,sageau,sageau_x,201,,201,,1
8933,sageau_assainissement,sageau,742,201,943,,1
8939,logisol_sarl_etienne,sarl_etienne_logisol,11,788,799,,1
8940,eco_cuisine_troyes,ecocuisine_troyes,176,585,761,,1
8941,entreprise_bourdeaux,bourdeaux,2,423,425,,1
8942,malaval_richard,ets_malaval_richard,8,,8,,0
8943,techni_et_nature,techni_et_nature_gap,,56,56,,0
8945,amadon_sarl,sas_amadon,4,275,279,,1
8947,sweet_pool,mondial_piscine_aix-en-provence_by_sweet_pool,508,697,1205,,0
8950,paya,paya_peinture,9,96,105,,1
8951,cuisines_references,cdb_azais_-_cuisines_references,,8,8,,0
8952,electricite_lesage,sarl_lesage,10,96,106,,1
8953,so_eko,so_eko_ille-et-vilaine,,909,909,,0
8954,afpah,afpah_-_traitement_de_charpente_termite_capricorne_merule_demoussage_humidite,4023,300,4323,,0
8955,l_atelier_des_energies,l_atelier_des_energies_67,2,9,11,,1
8957,nrj_ingenierie,nrj_ingenierie-_energie-specialiste_en_energies_renouvelables_et_panneaux_photovoltaique_montpellier,564,9,573,,0
8958,isolation_des_combles_bordeaux_-_gironde_isoleco,isolation_des_combles_bordeaux,,7,7,,1
8962,bms_eco_plus,bms_-_bms_eco_plus,2771,,2771,,0
8964,bms_-_bms_eco_plus,bms_-_bms_eco_plus_toulouse,,1086,1086,,0
8965,nrj_ingenierie-_energie-specialiste_en_energies_renouvelables_et_panneaux_photovoltaique_montpellier,nrj_ingenierie,9,564,573,,1
8967,manu_espace_vert,manu_espace_vert_paysages,4,1336,1340,,1
8968,eco_thermes_sarl,eco_thermes,3,12,15,,1
8969,mjp,sas_mjp_clim_froid_service,4,89,93,,1
8972,so_eko_quevert,so_eko_cotes-d_armor,,466,466,,0
8973,avi_patrick_et_fils,avi_et_fils_boe,,117,117,,0
8974,pera_sarl,pera_entreprise,605,155,760,,1
8975,i.s.m._ingenierie_secteur_maisonv,i.s.m._ingenierie_secteur_maison,,3,3,,0
8977,ets_malaval_richard,malaval_richard,,8,8,,1
8978,sab_ouest,sab_ouest_liffre,32,381,413,,1
8979,pcc_laval,poeles_et_cheminees_-_laval,,59,59,,0
8980,jardins_dominique_po,jardins_dominique_poirier,,40,40,,1
8983,sevestre_menuiseries,fenetres_lorenove_-_bourges,3,,3,,0
8984,mj_energie_-_enr_developpement,mj_energies_-_enr_developpement,1,318,319,,0
8988,afa_menuiseries_-_art_et_fenetres,art_et_fenetres_-_afa_menuiseries,3539,1,3540,,0
8989,gm_confort_poeles_et_cheminees,gm_confort,147,583,730,,1
8990,art_et_fenetres_-_afa_menuiseries,afa_menuiseries_-_art_et_fenetres,1,3539,3540,,0
8991,decopierre,decor_facade,5,153,158,,1
8999,gll,verandrsquohabitat,4,2,6,,0
9000,asd_ouest_-_fenetrier_veka,fenetrier_veka_asd_ouest,57,13,70,,0
9001,gendron_et_besnard,gendron_et_besnard_sarl,3,2,5,,0
9003,isoplast,isoplast_11,,55,55,,1
9004,carrion_laurent,menuiserie_laurent_carrion,6,2,8,,0
9005,p2e,p2e_sarl,121,82,203,,1
9006,seguin_77_-_atrier_design_77,atrier_et_design77,134,177,311,,0
9007,cheminees_seguin_duteriez_clermont-ferrand,europe_cheminees_clermont_-_cheminees_seguin_clermont-ferrand,790,340,1130,,0
9008,cheminees_seguin_duteriez_montlucon,europe_cheminees_montlucon_-_seguin_montlucon,308,224,532,,0
9009,cheminees_seguin_duteriez_randan,europe_cheminees_randan_-_cheminees_seguin_vichy,801,485,1286,,0
9010,cheminees_seguin_poele_et_cheminee_-_fem_synergie_-_seguin_69,fem_synergie_-_seguin_lyon,690,426,1116,,0
9012,c.r.i.p._sarl,crip_sarl,,1,1,,0
9014,europ_nettoyage,europ_envrionnement,26,,26,,0
9015,europ_envrionnement,europ_environnement,,176,176,,1
9016,ferrandi_luc,ferrandi,,1,1,,1
9017,concept_d_o_-_mondial_piscine,concept_d_o_-_mondial_piscine_poitiers,33,252,285,,0
9018,bio-ener.j,bio-enerj,43,300,343,,0
9021,cophignon_ste_des_anciens_ets,cophignon,6,35,41,,1
9022,patinet_s.a.s.,patinet,3,7,10,,1
9023,fenetres_lorenove_-_bourges,sevestre-menuiseries,,7,7,,0
9024,plaf_deco_sarl,plaf_deco,,8,8,,1
9027,s.e.e_f_grabolosa,sarl_see_f_grabolosa,,8,8,,1
9029,crip_sarl,crip_-_carrelage_revetement_isolation_plafond,1,55,56,,0
9032,raison_home_-_sj_cuisine,raison_home_-_sebastien_jandard,39,30,69,,0
9033,sarl_cetre,sarl_cetre_patrick,,116,116,,1
9036,mougon_stephane,stephane_mougon,1,67,68,,1
9037,l.m_deco_-_bagnolles,l.m._deco_-_seguin_bagnoles_sur_l_orne,24,108,132,,0
9038,l.m_deco_-_valframbert,l.m._deco_-_seguin_valframbert,37,117,154,,0
9039,mercier_david_sa,mercier_david,1226,319,1545,,1
9044,sarl_ab_energies,ab_energies,,8,8,,1
9045,veranda_des_alpes_sarl,veranda_des_alpes,2,69,71,,1
9046,ac2s,ac2s_platrerie_peinture,10,17,27,,1
9052,avomesur_fenetres_et_fermetures,avomesur,19,248,267,,1
9054,miroiterie_de_valescure_sarl,miroiterie_de_valescure,,49,49,,1
9055,olivier_simon_-_mondial_piscine_royan_piscine_ideale,mondial_piscine_mb_constructions,96,284,380,,1
9056,ets_berthomme,ets_berthomme_-_point_fort_fichet,158,268,426,,0
9057,camip_maisons_rustic,la_bonne_maison,51,41,92,,1
9059,socafoc,socafoc-_aasgard,20,41,61,,0
9060,socafoc-_aasgard,socafoc,41,20,61,,0
9063,cornillon_menuiserie,menuiserie_cornillon,,8,8,,0
9064,m_et_k_chauffage_sanitaire,n2h,,,0,,1
9069,sh_24,service_habitat_sh_24,,14,14,,1
9070,innove_confort_nord,habitat_toit_pro,17,553,570,,1
9071,menuiserie_levoux,menuiserie_levoux_-_escaliers_design,420,115,535,,0
9072,les_maisons_ism,les_maisons_ism_-_doublon,717,,717,,0
9073,i.s.m._ingenierie_secteur_maison,les_maisons_ism,3,717,720,,1
9075,glory_facades_-_applicateur_exclusif_vertikal,jd_facades_-_applicateur_exclusif_vertikal,196,38,234,,0
9076,mieux_renover_77_/_95,mieux_renover_95,,2,2,,1
9077,immo_a_neuf_95_-_mieux_renover,mieux_renover,1,1,2,,1
9078,ravalement_du_var,ravalement_du_var_-_applicateur_exclusif_vertikalreg,,11,11,,0
9079,hauteur_et_facades,hauteur_et_facades_-_applicateur_exclusif_vertikalreg,,42,42,,0
9080,mercier_david_sa_nancy,mercier-david_nancy,65,697,762,,0
9081,mercier_david,mercier-david,319,1004,1323,,0
9082,mercier_david_sa_neufchateau,mercier-david_neufchateau,126,352,478,,0
9084,ab-enr-services,ab_enr_services,,29,29,,1
9085,tabone_salvatore,electricite_service,8,,8,,0
9088,ed_ouest_rennes,ed_ouest_ile_et_vilaine,,,0,,0
9089,ed_ouest_ile_et_vilaine,ed_ouest_ille_et_vilaine,,174,174,,1
9090,desobeaux,desobeaux_-_seguin_bressuire,21,168,189,,0
9097,menuiserie_poupin_loiron_-_ruille,menuiserie_poupin_rennes,,476,476,,1
9101,profileo_energie,caloreo,554,3,557,,0
9102,bci_isolation_orange,bci_isolation_avignon,1279,781,2060,,1
9106,caloreo,caloreo_chauffage,3,618,621,,1
9110,tec_wind,fenetrier_vekareg_by_vma_fenetrier,,3,3,,0
9111,pedelucq_freres,fenetrier_vekareg_by_pedelucq_freres,1,5,6,,0
9115,menuiserie_laurent_carrion,fenetrier_vekareg_by_menuiserie_laurent_carrion,2,,2,,0
9116,menuiland_fenetres_portes_en_pvc,fenetrier_vekareg_by_menuiland_fenetres_portes_en_pvc,43,34,77,,0
9117,courbevoie_protection,fenetrier_vekareg_by_courbevoie_protection,2,1,3,,0
9118,arcade,fenetrier_vekareg_by_arcade_artisan_conseil,1,1,2,,0
9119,aluferm,fenetrier_vekareg_by_aluferm,9,4,13,,0
9120,maison_et_cloture,maison_et_cloture_-_pergola_alu__portail_alu_91,145,796,941,,0
9121,electricite_service,electricite_service_-_tabone_salvatore,,172,172,,0
9126,mohamed_sahli,msl_facade,,65,65,,1
9127,tma_-_menuiserie_generale_cartier,tma_menuiserie,5,22,27,,1
9128,pvc_et_co_paris,pvc_et_co_pontault-combault,2316,1,2317,,0
9129,ocrsquohabitat,oc_habitat,12,640,652,,1
9130,ngd_maitre_drsquooeuvre,ngd_maitre_d_oeuvre,,4,4,,1
9131,automaticrsquosystem,automatic_system,108,253,361,,1
9132,verandrsquohabitat,verand_habitat,2,33,35,,1
9133,sarl_homeco_permeabilite_a_lrsquoair,sarl_homeco_permeabilite_a_l_air,7,6,13,,1
9134,sionneau,isologis,5,147,152,,1
9136,malie_innovation,iso_btp_81,56,18,74,,0
9137,chenais_energie,chenais_energie_ancenis,164,336,500,,1
9138,home_confort_technologies_-_montpellier,home_confort_et_technologies_-_montpellier,139,,139,,0
9139,home_confort_et_technologies_-_nimes,home_confort_technologies_-_nimes,477,698,1175,,0
9140,home_confort_et_technologies_-_montpellier,home_confort_technologies_-_montpellier,,139,139,,0
9144,abritech_sas,abritech_-_abri_de_piscine,156,993,1149,,0
9146,gendron_et_besnard_sarl,fenetrier_veka_reg_by_gendron_et_besnard,2,,2,,0
9150,ask_-_vse,fenetrier_vekareg_ask_-_vse,3,2,5,,0
9153,fenetrier_veka_reg_by_gendron_et_besnard,fenetrier_vekareg_by_gendron_et_besnard,,1,1,,0
9154,polypose_-_fenetrier_veka,fenetrier_vekareg_-_polypose,4,,4,,0
9155,fenetrier_veka_asd_ouest,fenetrier_vekareg_asd_ouest,13,9,22,,0
9156,fenetrier_veka_finestra_artisan_conseil,fenetrier_vekareg_finestra_artisan_conseil,9,2,11,,0
9159,fenetrier_vekareg_-_polypose,fenetrier_vekareg_polypose,,1,1,,0
